pilot_id,mission_id,segment_id,experience_group,years_experience,mission_type,difficulty_tier,difficulty_rank,target_count,required_engagements,visibility,secondary_cognitive_task,threat_density,friendly_aircraft_count,information_update_rate_per_min,display_complexity,flight_phase,window_duration_s,D_task_z,D_perceptual_z,D_cognitive_z,D_tactical_z,D_temporal_z,latent_workload,engagement_time_s,hit_rate,target_disengagement_time_s,altitude_error_ft,tracking_error_deg,navigation_error_nm,mission_completion,HR_bpm,SDNN_ms,RMSSD_ms,LF_HF_ratio,EEG_theta_rel_power,EEG_alpha_rel_power,EEG_delta_rel_power,fixation_rate_per_min,fixation_duration_ms,blink_rate_bpm,pupil_diameter_mm,nasa_tlx_subjective_proxy,workload_source,generator_version,parameter_seed,workload_class_3lvl,perceptual_cognitive_condition,confidence,validation_flag
P059,M001781,M001781_S01,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,baseline_rest,41.9,-1.435,-1.437,-1.389,0.66,-1.286,-0.3666,7.84,0.731,3.1,47.8,0.78,1.05,1,85.1,44.7,43.2,1.13,0.1383,0.3387,0.1778,132.4,227.7,14.6,4.1,51.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001781,M001781_S02,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,takeoff,49.8,-1.045,-1.062,-1.056,0.66,-1.052,-0.3815,8.8,0.828,3.28,18.3,1.09,0.09,0,78.9,50.3,47.5,0.87,0.1486,0.3551,0.1976,160.8,245.7,13.8,4.18,41.5,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001781,M001781_S03,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,climb,44.6,-1.175,-1.187,-1.167,0.66,-1.109,-0.3185,6.97,0.799,3.14,44.1,0.71,1.16,1,88.8,48.8,41.5,1.13,0.1473,0.3532,0.2006,154.5,263.4,13.4,4.07,43.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001781,M001781_S04,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,cruise,42.1,-1.24,-1.25,-1.222,0.66,-1.143,-0.642,6.17,0.795,3.14,62.4,0.93,0.68,1,83.6,40.0,36.5,0.8,0.1524,0.3339,0.1762,151.2,260.7,14.0,4.28,34.0,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001781,M001781_S05,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,attack_task,20.7,-0.2,-0.25,-0.333,0.66,0.602,0.6113,9.93,0.871,4.24,48.7,2.26,1.04,0,89.1,42.2,38.8,1.64,0.1862,0.3276,0.1945,161.4,219.6,10.8,4.32,53.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001781,M001781_S06,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,attack_task,20.9,-0.2,-0.25,-0.333,0.66,0.579,0.1722,9.31,0.941,3.07,67.7,1.82,0.6,0,88.3,47.4,39.7,1.16,0.1694,0.3221,0.1882,149.8,269.6,16.1,4.14,45.6,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001781,M001781_S07,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,attack_task,11.4,-0.2,-0.25,-0.333,0.66,2.183,1.1638,10.7,0.699,4.2,102.6,2.76,1.68,0,91.5,38.0,31.7,2.23,0.2243,0.3039,0.2049,175.3,229.9,11.5,4.48,68.3,scenario_derived,v1.0,42,high,NV_NoTask,0.988,True
P059,M001781,M001781_S08,novice,2.4,ATG,low,1,4,2,normal,0,4,2,6.1,3,landing_rest,42.4,-1.11,-1.125,-1.111,0.66,-1.051,-0.4886,7.21,0.883,3.86,52.3,0.34,0.21,0,81.5,41.3,39.8,1.18,0.1503,0.3209,0.1948,148.7,244.9,11.7,4.4,32.4,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S01,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,baseline_rest,48.3,-1.468,-1.437,-1.389,0.955,-1.292,-0.4427,5.34,0.806,2.44,44.2,1.3,0.2,0,78.5,42.2,40.4,0.94,0.1438,0.329,0.1875,143.7,247.0,11.2,4.1,36.6,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S02,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,takeoff,34.4,-1.272,-1.062,-1.056,0.955,-0.926,0.0999,6.29,0.867,2.82,37.2,0.76,1.03,0,83.6,47.4,38.2,1.31,0.1575,0.334,0.1891,147.5,254.7,15.7,4.26,53.2,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S03,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,climb,44.8,-1.337,-1.187,-1.167,0.955,-1.11,0.0252,7.19,0.819,2.51,46.3,0.81,0.47,0,79.5,44.4,39.9,1.23,0.1441,0.3443,0.1951,142.1,254.4,14.4,4.16,46.1,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S04,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,cruise,43.3,-1.37,-1.25,-1.222,0.955,-1.149,-0.7778,4.3,0.835,3.66,13.0,1.01,0.53,1,80.9,56.7,43.2,1.11,0.154,0.3435,0.1878,149.2,258.6,10.3,4.25,33.8,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001782,M001782_S05,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,attack_task,18.6,-0.85,-0.25,-0.333,0.955,0.823,-0.284,5.8,0.863,2.58,49.7,0.7,0.5,0,85.0,52.6,43.7,1.17,0.1627,0.3311,0.1845,152.2,254.0,13.6,4.03,48.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S06,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,attack_task,20.3,-0.85,-0.25,-0.333,0.955,0.633,0.7799,6.71,0.679,3.82,75.4,2.16,1.12,0,88.8,45.9,34.9,1.86,0.1881,0.3121,0.2049,154.4,227.1,9.1,4.33,57.1,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001782,M001782_S07,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,attack_task,16.6,-0.85,-0.25,-0.333,0.955,1.081,0.1724,7.02,0.852,3.72,50.7,1.23,0.81,0,86.0,45.2,41.2,1.18,0.1456,0.3226,0.1914,157.3,263.6,12.8,4.29,44.2,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001782,M001782_S08,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,attack_task,18.0,-0.85,-0.25,-0.333,0.955,0.891,0.5979,7.26,0.723,4.0,84.7,1.72,0.98,0,86.3,37.6,35.7,1.47,0.2255,0.3112,0.1994,153.8,231.9,10.7,4.47,54.8,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001782,M001782_S09,novice,2.4,ATA,low,1,2,1,normal,0,4,3,5.3,4,landing_rest,47.5,-1.305,-1.125,-1.111,0.955,-1.081,-0.6325,3.86,0.861,2.92,25.5,1.01,0.63,1,84.8,45.0,41.7,1.14,0.1602,0.3327,0.166,139.0,226.6,12.6,4.21,32.4,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001783,M001783_S01,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,baseline_rest,48.7,-1.46,-1.344,-1.389,0.874,-1.292,0.0758,8.7,0.87,3.64,42.3,1.59,0.85,0,87.9,47.8,44.1,1.14,0.1257,0.3155,0.1781,154.1,224.7,12.5,4.23,52.3,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001783,M001783_S02,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,takeoff,42.8,-1.22,-0.406,-1.056,0.874,-1.007,-0.5668,6.88,0.829,2.9,39.2,1.15,0.5,0,80.8,44.3,41.7,1.01,0.1617,0.3362,0.1868,140.5,276.2,15.5,4.16,41.3,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P059,M001783,M001783_S03,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,climb,48.6,-1.3,-0.719,-1.167,0.874,-1.127,0.2438,8.93,0.996,3.8,66.5,1.18,0.66,0,83.5,49.3,40.7,1.09,0.1565,0.3111,0.1912,142.2,243.2,12.4,4.24,51.0,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001783,M001783_S04,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,cruise,41.0,-1.34,-0.875,-1.222,0.874,-1.138,0.3085,9.45,0.845,2.73,69.0,1.02,1.15,0,84.6,44.3,39.1,1.41,0.1588,0.3112,0.1957,163.8,220.5,12.6,4.3,54.0,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001783,M001783_S05,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,attack_task,11.8,-0.7,1.625,-0.333,0.874,2.044,0.5372,10.09,0.744,3.69,67.4,1.63,1.08,0,88.7,35.2,36.0,1.45,0.1563,0.3157,0.1894,152.5,253.9,13.4,4.31,66.3,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P059,M001783,M001783_S06,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,attack_task,21.7,-0.7,1.625,-0.333,0.874,0.508,0.9461,9.44,0.737,3.92,106.0,2.75,1.06,0,86.0,38.7,29.5,2.09,0.1941,0.272,0.1936,170.4,223.6,10.3,4.48,59.6,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P059,M001783,M001783_S07,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,attack_task,14.1,-0.7,1.625,-0.333,0.874,1.502,0.864,10.82,0.743,3.49,77.4,2.52,1.26,0,90.1,42.3,34.6,1.65,0.1989,0.2956,0.2001,156.2,208.2,9.6,4.55,68.1,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P059,M001783,M001783_S08,novice,2.4,ATG,low,1,3,1,low,0,7,4,5.99,2,landing_rest,48.1,-1.26,-0.562,-1.111,0.874,-1.084,-0.2627,7.71,0.913,3.1,26.4,0.62,0.7,1,79.7,49.5,39.4,0.93,0.1611,0.3484,0.1842,152.4,258.6,14.1,4.17,35.6,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001784,M001784_S01,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,baseline_rest,44.2,-1.42,-1.437,-1.389,0.748,-1.288,-0.5078,5.53,0.791,2.98,29.5,1.22,0.26,0,76.7,50.9,42.2,1.1,0.1472,0.3469,0.1961,153.1,244.8,13.8,4.09,41.9,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001784,M001784_S02,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,takeoff,50.6,-0.94,-1.062,-1.056,0.748,-1.056,0.1296,6.43,0.841,2.74,30.2,0.88,0.95,1,84.9,45.4,39.6,1.16,0.1406,0.3361,0.1943,152.8,233.9,13.5,4.28,50.8,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001784,M001784_S03,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,climb,49.9,-1.1,-1.187,-1.167,0.748,-1.133,-0.595,5.72,0.802,3.73,23.8,1.5,0.67,1,82.6,45.4,36.6,1.18,0.1465,0.349,0.1837,143.0,234.9,10.5,4.07,44.3,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001784,M001784_S04,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,cruise,41.4,-1.18,-1.25,-1.222,0.748,-1.14,-0.0785,4.96,0.806,2.94,41.0,1.36,0.38,1,78.9,44.9,40.5,1.25,0.1409,0.3438,0.1985,167.1,238.7,13.5,4.02,52.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001784,M001784_S05,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,19.0,0.1,-0.25,-0.333,0.748,0.773,0.7221,7.69,0.776,3.37,55.5,2.54,1.11,0,88.4,47.7,33.4,1.76,0.1788,0.2863,0.1966,171.9,254.2,9.2,4.6,56.6,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001784,M001784_S06,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,11.4,0.1,-0.25,-0.333,0.748,2.162,1.0582,8.87,0.716,4.57,92.3,2.48,1.45,0,91.9,41.7,37.1,2.04,0.2014,0.2761,0.1985,184.3,227.5,9.8,4.4,60.8,scenario_derived,v1.0,42,high,NV_NoTask,0.989,True
P059,M001784,M001784_S07,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,15.8,0.1,-0.25,-0.333,0.748,1.203,0.6605,6.99,0.699,3.93,82.7,2.03,1.12,0,90.0,43.1,33.4,1.69,0.1815,0.3091,0.1897,154.2,204.2,9.0,4.57,57.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001784,M001784_S08,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,15.3,0.1,-0.25,-0.333,0.748,1.282,0.272,7.29,0.776,3.74,34.1,1.41,0.83,0,87.3,45.9,38.0,1.39,0.1508,0.3118,0.1835,132.4,212.7,10.5,4.15,54.6,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001784,M001784_S09,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,18.5,0.1,-0.25,-0.333,0.748,0.827,0.3315,6.26,0.854,3.17,44.0,1.76,0.81,0,84.7,50.5,32.6,1.46,0.1719,0.2931,0.1935,155.9,246.8,10.5,4.33,61.1,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001784,M001784_S10,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,attack_task,9.5,0.1,-0.25,-0.333,0.748,2.892,0.3349,7.59,0.892,3.32,64.0,1.62,0.74,0,87.3,47.1,45.0,1.36,0.1767,0.3193,0.1787,158.5,243.7,13.1,4.15,58.6,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001784,M001784_S11,novice,2.4,ATA,medium,2,6,2,normal,0,3,2,8.23,3,landing_rest,38.4,-1.02,-1.125,-1.111,0.748,-1.021,-0.7717,4.57,0.783,3.3,42.9,0.52,0.38,1,79.2,48.4,40.3,1.1,0.1566,0.3373,0.1932,142.8,244.6,9.1,4.08,31.3,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001785,M001785_S01,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,baseline_rest,39.8,-1.452,-1.437,-1.278,1.365,-1.283,-0.5064,4.84,0.758,3.11,51.2,1.38,0.12,0,80.0,43.7,44.6,0.97,0.1588,0.3514,0.1839,158.4,249.2,18.0,4.19,37.8,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P059,M001785,M001785_S02,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,takeoff,50.9,-1.167,-1.062,-0.278,1.365,-1.058,-0.0561,5.7,0.886,2.76,54.5,0.97,0.44,0,81.6,43.4,41.7,0.9,0.128,0.3535,0.1961,160.2,267.4,15.2,4.07,46.7,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P059,M001785,M001785_S03,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,climb,53.7,-1.262,-1.187,-0.611,1.365,-1.147,0.3557,6.99,0.785,3.28,60.4,1.52,0.66,0,84.6,54.4,40.5,1.77,0.156,0.3318,0.183,162.9,255.9,16.1,4.33,56.3,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P059,M001785,M001785_S04,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,cruise,44.2,-1.31,-1.25,-0.778,1.365,-1.153,-0.0379,6.65,0.829,3.19,44.7,0.99,0.49,1,84.6,45.7,41.9,1.15,0.1564,0.3259,0.181,154.7,251.8,14.0,4.13,49.4,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P059,M001785,M001785_S05,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,attack_task,22.3,-0.55,-0.25,1.889,1.365,0.457,0.5434,6.38,0.852,2.89,67.1,1.57,1.06,0,85.1,48.2,34.2,1.76,0.1707,0.2925,0.1852,149.6,253.5,13.6,4.35,59.4,scenario_derived,v1.0,42,high,NV_CogTask,0.99,True
P059,M001785,M001785_S06,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,attack_task,13.7,-0.55,-0.25,1.889,1.365,1.586,1.2566,9.48,0.784,4.53,112.3,2.61,1.68,0,92.8,29.4,29.4,2.5,0.2197,0.2649,0.2035,174.0,237.9,11.5,4.54,66.2,scenario_derived,v1.0,42,high,NV_CogTask,0.987,True
P059,M001785,M001785_S07,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,attack_task,20.2,-0.55,-0.25,1.889,1.365,0.651,1.0917,8.37,0.653,4.43,85.6,2.39,1.68,0,94.3,35.3,35.6,2.07,0.2,0.2895,0.1886,176.6,230.5,10.3,4.37,73.5,scenario_derived,v1.0,42,high,NV_CogTask,0.989,True
P059,M001785,M001785_S08,novice,2.4,ATA,low,1,4,1,normal,1,5,0,7.4,5,landing_rest,37.8,-1.215,-1.125,-0.444,1.365,-1.016,0.1683,6.65,0.761,3.2,36.0,1.41,0.38,0,79.2,51.5,42.5,1.43,0.1565,0.3445,0.2001,154.9,257.8,13.5,4.22,57.4,scenario_derived,v1.0,42,medium,NV_CogTask,0.99,True
P059,M001786,M001786_S01,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,baseline_rest,46.6,-1.37,-1.344,-1.389,0.623,-1.29,-0.5045,5.1,0.908,3.15,31.8,1.15,0.83,1,84.5,44.1,40.7,1.24,0.1509,0.3132,0.182,159.2,238.0,12.3,4.18,46.9,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001786,M001786_S02,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,takeoff,42.4,-0.59,-0.406,-1.056,0.623,-1.003,0.0598,6.22,0.807,2.77,68.8,1.3,0.67,0,84.8,49.6,36.8,1.16,0.1445,0.3248,0.1738,160.3,271.6,13.0,4.36,46.6,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001786,M001786_S03,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,climb,42.4,-0.85,-0.719,-1.167,0.623,-1.098,-0.1533,5.96,0.85,3.55,41.6,0.9,0.54,0,87.6,43.8,37.1,1.15,0.1528,0.3424,0.1803,139.5,244.8,14.1,3.99,45.7,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001786,M001786_S04,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,cruise,42.9,-0.98,-0.875,-1.222,0.623,-1.147,-0.6534,4.12,0.758,3.02,36.8,1.65,0.58,0,83.7,46.8,41.5,1.03,0.1684,0.3314,0.1825,141.3,241.6,15.8,4.08,40.5,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P059,M001786,M001786_S05,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,attack_task,9.2,1.1,1.625,-0.333,0.623,3.02,1.2513,9.14,0.628,5.11,82.5,3.17,1.74,0,94.4,30.6,36.5,2.44,0.2076,0.2771,0.2155,172.0,213.8,10.5,4.63,68.8,scenario_derived,v1.0,42,high,LV_NoTask,0.987,True
P059,M001786,M001786_S06,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,attack_task,10.3,1.1,1.625,-0.333,0.623,2.554,1.6949,9.9,0.654,4.78,107.3,3.44,1.88,0,100.4,37.3,31.2,2.64,0.2539,0.2167,0.2133,180.6,220.8,5.7,4.82,81.9,scenario_derived,v1.0,42,high,LV_NoTask,0.983,True
P059,M001786,M001786_S07,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,attack_task,6.0,1.1,1.625,-0.333,0.623,5.333,1.6558,9.79,0.673,5.1,128.2,3.83,2.08,0,96.4,27.5,31.4,2.59,0.2299,0.2412,0.189,182.1,217.9,6.7,4.71,68.1,scenario_derived,v1.0,42,high,LV_NoTask,0.983,True
P059,M001786,M001786_S08,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,attack_task,7.4,1.1,1.625,-0.333,0.623,4.046,1.5217,9.9,0.733,4.83,106.7,3.88,2.07,0,97.6,39.0,32.5,2.54,0.2181,0.2693,0.2193,188.9,210.8,7.2,4.63,71.9,scenario_derived,v1.0,42,high,LV_NoTask,0.985,True
P059,M001786,M001786_S09,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,attack_task,6.0,1.1,1.625,-0.333,0.623,5.333,2.0175,9.14,0.651,5.69,139.7,4.03,2.05,0,101.9,27.2,21.4,2.8,0.2636,0.2602,0.2011,192.1,199.3,2.9,4.71,75.7,scenario_derived,v1.0,42,high,LV_NoTask,0.98,True
P059,M001786,M001786_S10,novice,2.4,ATA,high,3,8,4,low,0,4,0,7.23,3,landing_rest,42.5,-0.72,-0.562,-1.111,0.623,-1.051,-0.0228,5.53,0.871,2.56,45.7,1.35,0.61,0,82.6,43.6,36.0,0.93,0.1507,0.3197,0.1768,163.7,258.0,16.0,4.08,39.1,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001787,M001787_S01,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,baseline_rest,40.2,-1.413,-1.344,-1.389,0.479,-1.284,-0.4286,6.89,0.858,3.19,41.4,1.18,0.6,0,78.7,53.1,43.4,1.14,0.146,0.3414,0.1867,136.6,226.5,12.2,3.89,41.6,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001787,M001787_S02,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,takeoff,46.0,-0.888,-0.406,-1.056,0.479,-1.029,-0.2962,6.57,0.87,3.1,45.5,1.03,0.85,1,80.1,54.1,38.6,1.26,0.1437,0.3355,0.1921,151.5,215.1,14.1,4.12,48.1,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001787,M001787_S03,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,climb,42.6,-1.062,-0.719,-1.167,0.479,-1.099,0.0493,7.43,0.866,4.15,33.8,0.8,0.53,0,85.5,47.2,40.9,1.41,0.1381,0.3587,0.2007,155.9,239.7,9.0,4.2,50.9,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001787,M001787_S04,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,cruise,49.1,-1.15,-0.875,-1.222,0.479,-1.17,-0.6684,6.8,0.865,3.38,31.8,0.73,0.37,1,89.5,49.4,40.0,1.03,0.1421,0.3498,0.1989,161.7,249.2,15.9,4.1,41.9,scenario_derived,v1.0,42,low,LV_NoTask,0.99,True
P059,M001787,M001787_S05,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,attack_task,13.1,0.25,1.625,-0.333,0.479,1.725,1.6769,11.38,0.586,5.03,111.7,3.54,2.02,0,105.9,30.7,34.9,2.87,0.2486,0.2556,0.2015,200.0,206.1,3.5,4.78,75.9,scenario_derived,v1.0,42,high,LV_NoTask,0.983,True
P059,M001787,M001787_S06,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,attack_task,10.2,0.25,1.625,-0.333,0.479,2.585,1.2573,11.34,0.763,4.52,88.6,2.83,1.91,0,99.3,44.9,29.8,1.93,0.2006,0.2827,0.226,176.4,201.3,9.9,4.64,78.9,scenario_derived,v1.0,42,high,LV_NoTask,0.987,True
P059,M001787,M001787_S07,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,attack_task,20.2,0.25,1.625,-0.333,0.479,0.647,0.7747,10.47,0.83,4.02,63.2,2.03,1.31,0,90.4,33.8,37.6,1.87,0.203,0.3078,0.2027,166.1,202.4,13.9,4.52,68.4,scenario_derived,v1.0,42,high,LV_NoTask,0.99,True
P059,M001787,M001787_S08,novice,2.4,ATG,medium,2,7,2,low,0,7,1,7.29,1,landing_rest,45.4,-0.975,-0.562,-1.111,0.479,-1.069,-0.4082,9.03,0.938,3.4,46.9,1.26,0.52,1,82.2,49.7,41.4,1.06,0.1399,0.3682,0.203,163.8,245.9,14.7,4.15,45.4,scenario_derived,v1.0,42,medium,LV_NoTask,0.99,True
P059,M001788,M001788_S01,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,baseline_rest,54.8,-1.37,-1.437,-1.389,0.751,-1.297,-0.8245,4.09,0.969,3.21,32.1,0.96,0.55,1,82.8,48.0,45.8,1.29,0.1298,0.3432,0.1867,149.9,233.0,13.4,4.14,30.6,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001788,M001788_S02,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,takeoff,52.5,-0.59,-1.062,-1.056,0.751,-1.067,0.1305,6.75,0.833,3.33,33.0,1.48,0.66,0,83.5,47.4,41.2,0.95,0.1767,0.3481,0.1874,160.0,246.5,12.9,4.19,59.9,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001788,M001788_S03,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,climb,45.2,-0.85,-1.187,-1.167,0.751,-1.112,-0.4606,4.22,0.947,3.35,46.1,1.32,0.7,1,81.1,45.3,42.3,1.23,0.1503,0.3463,0.1765,155.5,235.3,14.6,4.04,49.0,scenario_derived,v1.0,42,medium,NV_NoTask,0.99,True
P059,M001788,M001788_S04,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,cruise,48.3,-0.98,-1.25,-1.222,0.751,-1.168,-0.8228,4.63,0.829,3.02,34.7,1.08,0.34,1,83.6,48.6,39.0,1.12,0.1573,0.3207,0.1989,152.4,216.5,14.0,4.21,33.2,scenario_derived,v1.0,42,low,NV_NoTask,0.99,True
P059,M001788,M001788_S05,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,attack_task,8.5,1.1,-0.25,-0.333,0.751,3.37,0.8013,6.79,0.738,3.91,67.6,2.63,1.18,0,93.6,42.1,35.2,1.84,0.192,0.2829,0.1793,171.2,231.2,10.0,4.29,51.3,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001788,M001788_S06,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,attack_task,10.2,1.1,-0.25,-0.333,0.751,2.601,1.4962,8.52,0.806,4.5,96.2,3.58,1.82,0,92.4,30.0,24.2,2.25,0.2225,0.2712,0.1853,186.9,240.4,7.5,4.61,72.2,scenario_derived,v1.0,42,high,NV_NoTask,0.985,True
P059,M001788,M001788_S07,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,attack_task,16.3,1.1,-0.25,-0.333,0.751,1.124,0.5205,7.84,0.772,3.28,60.3,1.96,0.6,1,87.2,39.8,34.6,1.67,0.1739,0.3159,0.178,150.4,241.2,15.4,4.35,62.4,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
P059,M001788,M001788_S08,novice,2.4,ATA,high,3,8,4,normal,0,3,1,9.01,3,attack_task,11.7,1.1,-0.25,-0.333,0.751,2.09,0.6417,6.89,0.747,4.16,75.4,1.77,1.25,0,89.4,43.2,35.9,1.75,0.1992,0.3141,0.2026,166.9,228.5,12.3,4.25,53.5,scenario_derived,v1.0,42,high,NV_NoTask,0.99,True
